Year;Day;Date;Number_1;Number_2;Number_3;Number_4;Number_5;Number_6;Bonus_Ball;Jackpot;Outcome
2009;Wednesday;2 September 2009;4;8;11;32;37;43;20;R0;Won
2009;Saturday;29 August 2009;11;18;22;35;39;42;20;R0;Won
2009;Wednesday;26 August 2009;21;22;28;29;32;42;13;R1,255,717;Won
2009;Saturday;22 August 2009;6;9;20;39;45;47;33;R1,535,412;Won
2009;Wednesday;19 August 2009;14;20;25;43;45;48;8;R0;Won
2009;Saturday;15 August 2009;4;7;11;12;27;43;29;R1,475,796;Won
2009;Wednesday;12 August 2009;20;23;33;34;37;48;15;R0;Won
2009;Saturday;8 August 2009;6;7;9;11;20;36;25;R0;Won
2009;Wednesday;5 August 2009;4;5;12;31;44;46;48;R0;Won
2009;Saturday;1 August 2009;16;31;34;35;42;44;30;R0;Won
2009;Wednesday;29 July 2009;3;9;15;30;39;49;34;R0;Won
2009;Saturday;25 July 2009;4;10;31;32;33;40;45;R1,644,300;Won
2009;Wednesday;22 July 2009;10;25;27;31;34;36;19;R0;Won
2009;Saturday;18 July 2009;17;31;33;36;40;43;41;R0;Won
2009;Wednesday;15 July 2009;4;25;36;37;40;49;35;R1,352,031;Won
2009;Saturday;11 July 2009;4;7;14;16;19;48;21;R1,475,954;Won
2009;Wednesday;8 July 2009;2;5;14;16;19;44;23;R1,212,868;Won
2009;Saturday;4 July 2009;7;11;17;19;20;26;47;R2,298,954;Won
2009;Wednesday;1 July 2009;2;11;17;34;35;48;23;R1,841,508;Won
2009;Saturday;27 June 2009;1;4;6;18;29;47;15;R2,303,259;Won
2009;Wednesday;24 June 2009;2;3;17;20;27;42;40;R0;Won
2009;Saturday;20 June 2009;3;17;21;25;38;42;13;R1,560,121;Won
2009;Wednesday;17 June 2009;6;13;31;35;39;46;27;R0;Won
2009;Saturday;13 June 2009;4;19;24;39;43;47;23;R0;Won
2009;Wednesday;10 June 2009;20;26;30;35;42;43;23;R0;Won
2009;Saturday;6 June 2009;6;9;12;26;30;41;44;R0;Won
2009;Wednesday;3 June 2009;1;17;19;28;34;49;14;R0;Won
2009;Saturday;30 May 2009;4;11;19;22;37;49;3;R2,296,212;Won
2009;Wednesday;27 May 2009;23;35;36;38;44;47;16;R0;Won
2009;Saturday;23 May 2009;13;16;19;20;22;36;37;R0;Won
2009;Wednesday;20 May 2009;3;12;18;20;21;40;48;R1,099,848;Won
2009;Saturday;16 May 2009;9;12;15;16;36;45;27;R0;Won
2009;Wednesday;13 May 2009;2;10;11;14;31;33;43;R0;Won
2009;Saturday;9 May 2009;9;21;26;29;39;45;13;R0;Won
2009;Wednesday;6 May 2009;6;15;19;25;28;36;49;R0;Won
2009;Saturday;2 May 2009;2;10;17;19;29;33;22;R1,697,118;Won
2009;Wednesday;29 April 2009;2;30;38;41;43;45;13;R1,322,325;Won
2009;Saturday;25 April 2009;4;17;19;25;28;37;1;R0;Won
2009;Wednesday;22 April 2009;7;11;24;26;35;44;48;R0;Won
2009;Saturday;18 April 2009;2;20;27;32;38;39;41;R0;Won
2009;Wednesday;15 April 2009;13;28;35;41;43;46;49;R0;Won
2009;Saturday;11 April 2009;1;15;28;29;32;33;12;R1,832,420;Won
2009;Wednesday;8 April 2009;3;7;8;28;31;49;26;R0;Won
2009;Saturday;4 April 2009;2;12;17;19;26;34;11;R0;Won
2009;Wednesday;1 April 2009;13;19;34;40;48;49;15;R0;Won
2009;Saturday;28 March 2009;3;6;8;14;22;40;12;R2,356,195;Won
2009;Wednesday;25 March 2009;3;9;16;17;42;49;29;R0;Won
2009;Saturday;21 March 2009;12;15;17;23;27;30;11;R1,245,104;Won
2009;Wednesday;18 March 2009;13;22;27;39;47;49;26;R0;Won
2009;Saturday;14 March 2009;1;5;6;21;28;48;8;R1,359,373;Won
2009;Wednesday;11 March 2009;3;9;24;27;37;44;31;R0;Won
2009;Saturday;7 March 2009;2;26;28;31;36;41;15;R0;Won
2009;Wednesday;4 March 2009;2;19;20;23;29;38;13;R0;Won
2009;Saturday;28 February 2009;1;29;30;32;33;42;19;R0;Won
2009;Wednesday;25 February 2009;5;16;28;30;33;45;15;R0;Won
2009;Saturday;21 February 2009;4;6;33;39;45;48;19;R1,485,828;Won
2009;Wednesday;18 February 2009;12;14;27;38;43;45;11;R0;Won
2009;Saturday;14 February 2009;2;3;15;16;18;41;13;R1,473,962;Won
2009;Wednesday;11 February 2009;9;21;33;42;47;48;13;R1,101,497;Won
2009;Saturday;7 February 2009;5;12;23;35;36;38;34;R2,577,039;Won
2009;Wednesday;4 February 2009;8;23;24;25;37;40;43;R1,952,749;Won
2009;Saturday;31 January 2009;6;11;14;15;24;36;5;R0;Won
2009;Wednesday;28 January 2009;2;17;24;37;40;43;8;R1,153,704;Won
2009;Saturday;24 January 2009;11;14;16;25;36;44;12;R0;Won
2009;Wednesday;21 January 2009;6;11;13;23;30;38;12;R1,111,119;Won
2009;Saturday;17 January 2009;1;22;33;39;44;46;30;R0;Won
2009;Wednesday;14 January 2009;8;11;12;20;38;46;4;R0;Won
2009;Saturday;10 January 2009;5;9;17;18;20;29;32;R1,216,518;Won
2009;Wednesday;7 January 2009;7;17;18;24;27;45;32;R954,146;Won
2009;Saturday;3 January 2009;11;20;23;31;32;34;26;R0;Won
2008;Wednesday;31 December 2008;2;23;27;36;41;47;45;R1,266,278;Won
2008;Saturday;27 December 2008;10;22;27;29;33;49;18;R0;Won
2008;Wednesday;24 December 2008;1;13;26;27;36;48;3;R1,196,656;Won
2008;Saturday;20 December 2008;1;8;13;25;31;49;27;R1,456,431;Won
2008;Wednesday;17 December 2008;1;12;14;23;29;35;33;R0;Won
2008;Saturday;13 December 2008;5;15;16;19;21;43;2;R1,884,054;Won
2008;Wednesday;10 December 2008;16;21;24;28;40;43;41;R1,154,616;Won
2008;Saturday;6 December 2008;13;15;17;22;33;46;39;R0;Won
2008;Wednesday;3 December 2008;6;14;26;31;32;41;11;R1,307,872;Won
2008;Saturday;29 November 2008;2;4;8;17;18;37;32;R1,630,030;Won
2008;Wednesday;26 November 2008;3;15;23;43;44;49;13;R0;Won
2008;Saturday;22 November 2008;1;13;25;27;35;39;31;R0;Won
2008;Wednesday;19 November 2008;16;17;22;32;41;48;43;R1,035,833;Won
2008;Saturday;15 November 2008;8;11;29;32;40;49;41;R0;Won
2008;Wednesday;12 November 2008;9;29;31;32;47;49;34;R1,038,549;Won
2008;Saturday;8 November 2008;11;15;18;24;40;43;49;R0;Won
2008;Wednesday;5 November 2008;1;6;19;31;33;42;36;R0;Won
2008;Saturday;1 November 2008;2;13;30;38;42;43;5;R0;Won
2008;Wednesday;29 October 2008;4;10;19;39;46;47;49;R0;Won
2008;Saturday;25 October 2008;15;16;18;37;42;49;45;R1,881,798;Won
2008;Wednesday;22 October 2008;4;24;31;43;44;49;27;R0;Won
2008;Saturday;18 October 2008;5;36;42;43;44;47;1;R1,403,659;Won
2008;Wednesday;15 October 2008;10;12;27;34;39;40;46;R0;Won
2008;Saturday;11 October 2008;1;6;26;35;38;43;36;R0;Won
2008;Wednesday;8 October 2008;15;18;23;38;42;48;30;R0;Won
2008;Saturday;4 October 2008;12;18;21;25;40;48;41;R0;Won
2008;Wednesday;1 October 2008;5;6;22;44;47;48;29;R0;Won
2008;Saturday;27 September 2008;8;14;16;18;29;34;12;R2,690,916;Won
2008;Wednesday;24 September 2008;16;27;35;36;43;49;17;R945,045;Won
2008;Saturday;20 September 2008;2;4;13;18;32;46;17;R1,298,274;Won
2008;Wednesday;17 September 2008;4;17;34;38;41;46;36;R0;Won
2008;Saturday;13 September 2008;12;18;21;40;42;47;2;R0;Won
2008;Wednesday;10 September 2008;21;22;33;34;46;48;39;R1,011,646;Won
2008;Saturday;6 September 2008;2;19;24;30;35;45;7;R0;Won
2008;Wednesday;3 September 2008;12;17;21;27;28;49;13;R0;Won
2008;Saturday;30 August 2008;6;10;15;31;32;39;25;R0;Won
2008;Wednesday;27 August 2008;2;9;10;23;24;41;27;R0;Won
2008;Saturday;23 August 2008;1;5;7;14;16;22;10;R0;Won
2008;Wednesday;20 August 2008;3;23;24;26;32;36;9;R986,703;Won
2008;Saturday;16 August 2008;5;12;23;35;36;49;33;R1,409,157;Won
2008;Wednesday;13 August 2008;12;20;23;37;39;45;31;R0;Won
2008;Saturday;9 August 2008;10;11;26;31;32;36;4;R2,445,507;Won
2008;Wednesday;6 August 2008;2;15;16;32;38;44;36;R0;Won
2008;Saturday;2 August 2008;8;19;27;34;39;44;43;R1,427,280;Won
2008;Wednesday;30 July 2008;10;22;24;31;43;48;35;R1,135,481;Won
2008;Saturday;26 July 2008;16;21;26;29;35;45;30;R0;Won
2008;Wednesday;23 July 2008;2;4;6;9;26;44;32;R1,009,017;Won
2008;Saturday;19 July 2008;12;14;21;22;31;36;18;R0;Won
2008;Wednesday;16 July 2008;5;19;22;24;42;44;10;R0;Won
2008;Saturday;12 July 2008;13;15;26;27;35;38;46;R0;Won
2008;Wednesday;9 July 2008;4;6;14;26;33;47;37;R0;Won
2008;Saturday;5 July 2008;2;30;33;36;44;49;27;R2,602,298;Won
2008;Wednesday;2 July 2008;3;4;5;24;45;46;1;R1,212,488;Won
2008;Saturday;28 June 2008;5;15;29;31;32;39;2;R0;Won
2008;Wednesday;25 June 2008;3;7;8;9;27;48;2;R1,012,074;Won
2008;Saturday;21 June 2008;4;23;28;38;45;49;1;R1,357,535;Won
2008;Wednesday;18 June 2008;7;16;28;29;33;46;23;R0;Won
2008;Saturday;14 June 2008;3;14;19;29;40;47;25;R0;Won
2008;Wednesday;11 June 2008;3;23;26;27;35;47;6;R1,200,938;Won
2008;Saturday;7 June 2008;4;7;9;15;20;47;10;R0;Won
2008;Wednesday;4 June 2008;11;19;22;24;44;46;41;R0;Won
2008;Saturday;31 May 2008;22;24;25;26;31;37;46;R1,841,554;Won
2008;Wednesday;28 May 2008;4;5;13;23;38;40;16;R0;Won
2008;Saturday;24 May 2008;2;5;8;16;42;49;43;R0;Won
2008;Wednesday;21 May 2008;1;13;15;27;28;49;44;R0;Won
2008;Saturday;17 May 2008;2;4;8;14;22;34;40;R1,383,572;Won
2008;Wednesday;14 May 2008;12;16;17;18;34;43;10;R0;Won
2008;Saturday;10 May 2008;3;5;12;36;37;47;39;R2,503,326;Won
2008;Wednesday;7 May 2008;13;37;40;41;44;49;9;R0;Won
2008;Saturday;3 May 2008;10;26;32;42;44;48;19;R0;Won
2008;Wednesday;30 April 2008;5;11;17;26;39;43;25;R0;Won
2008;Saturday;26 April 2008;5;8;9;16;34;47;26;R1,417,657;Won
2008;Wednesday;23 April 2008;5;11;14;16;22;36;13;R0;Won
2008;Saturday;19 April 2008;10;14;29;33;36;47;7;R1,425,528;Won
2008;Wednesday;16 April 2008;3;32;33;40;45;48;42;R0;Won
2008;Saturday;12 April 2008;13;15;19;26;38;39;1;R0;Won
2008;Wednesday;9 April 2008;1;11;16;24;37;41;28;R1,201,781;Won
2008;Saturday;5 April 2008;10;13;30;38;46;48;41;R0;Won
2008;Wednesday;2 April 2008;16;22;25;36;43;44;35;R0;Won
2008;Saturday;29 March 2008;1;10;11;19;27;28;9;R3,620,552;Won
2008;Wednesday;26 March 2008;3;5;7;39;44;45;15;R0;Won
2008;Saturday;22 March 2008;7;14;15;21;33;39;43;R0;Won
2008;Wednesday;19 March 2008;24;25;32;33;38;43;28;R0;Won
2008;Saturday;15 March 2008;4;9;11;27;30;39;28;R0;Won
2008;Wednesday;12 March 2008;5;9;10;11;24;26;7;R898,328;Won
2008;Saturday;8 March 2008;4;6;17;19;26;46;27;R1,223,471;Won
2008;Wednesday;5 March 2008;4;7;20;26;34;36;39;R0;Won
2008;Saturday;1 March 2008;26;32;33;41;45;49;7;R0;Won
2008;Wednesday;27 February 2008;8;10;24;32;40;48;11;R996,852;Won
2008;Saturday;23 February 2008;10;13;18;20;33;41;45;R0;Won
2008;Wednesday;20 February 2008;13;14;16;21;37;49;31;R0;Won
2008;Saturday;16 February 2008;4;6;8;11;41;48;42;R0;Won
2008;Wednesday;13 February 2008;6;18;25;28;40;45;7;R951,200;Won
2008;Saturday;9 February 2008;7;10;33;35;37;39;24;R1,281,981;Won
2008;Wednesday;6 February 2008;9;14;24;36;46;47;21;R1,005,077;Won
2008;Saturday;2 February 2008;3;4;12;21;34;45;8;R1,332,903;Won
2008;Wednesday;30 January 2008;7;17;23;33;42;44;45;R865,705;Won
2008;Saturday;26 January 2008;5;24;25;34;35;48;21;R0;Won
2008;Wednesday;23 January 2008;6;15;31;35;40;47;14;R0;Won
2008;Saturday;19 January 2008;2;4;20;24;26;27;43;R1,212,906;Won
2008;Wednesday;16 January 2008;1;21;31;36;37;40;42;R0;Won
2008;Saturday;12 January 2008;5;14;22;26;34;40;30;R0;Won
2008;Wednesday;9 January 2008;2;14;15;24;27;32;40;R0;Won
2008;Saturday;5 January 2008;11;17;29;34;41;44;13;R0;Won
2008;Wednesday;2 January 2008;7;11;15;17;42;46;13;R0;Won
2007;Saturday;29 December 2007;2;4;5;21;23;24;47;R1,160,385;Won
2007;Wednesday;26 December 2007;12;16;23;26;39;42;17;R0;Won
2007;Saturday;22 December 2007;5;9;14;20;21;32;48;R0;Won
2007;Wednesday;19 December 2007;1;12;22;26;30;42;24;R1,035,478;Won
2007;Saturday;15 December 2007;12;14;15;36;40;46;1;R0;Won
2007;Wednesday;12 December 2007;4;14;29;31;33;45;22;R0;Won
2007;Saturday;8 December 2007;3;10;19;29;43;49;23;R1,338,575;Won
2007;Wednesday;5 December 2007;11;14;19;26;47;48;4;R0;Won
2007;Saturday;1 December 2007;4;10;20;22;35;41;5;R0;Won
2007;Wednesday;28 November 2007;6;13;15;19;30;32;14;R1,044,020;Won
2007;Saturday;24 November 2007;7;9;29;35;42;49;39;R0;Won
2007;Wednesday;21 November 2007;5;25;37;39;40;49;34;R966,129;Won
2007;Saturday;17 November 2007;4;21;23;34;42;44;32;R0;Won
2007;Wednesday;14 November 2007;4;9;16;17;32;33;27;R1,001,692;Won
2007;Saturday;10 November 2007;1;14;21;33;34;47;18;R1,409,574;Won
2007;Wednesday;7 November 2007;1;6;17;21;33;44;24;R0;Won
2007;Saturday;3 November 2007;5;15;26;27;43;48;32;R0;Won
2007;Wednesday;31 October 2007;7;9;11;22;38;48;34;R1,094,884;Won
2007;Saturday;27 October 2007;4;5;12;21;44;48;27;R1,455,431;Won
2007;Wednesday;24 October 2007;11;17;23;27;38;47;42;R857,089;Won
2007;Saturday;20 October 2007;9;28;38;44;47;49;27;R0;Won
2007;Wednesday;17 October 2007;10;13;17;26;27;40;9;R0;Won
2007;Saturday;13 October 2007;9;10;17;26;38;48;4;R0;Won
2007;Saturday;31 March 2007;11;13;21;37;41;48;32;R1,398,500;Won
2007;Wednesday;28 March 2007;12;25;37;41;42;49;21;R0;Won
2007;Saturday;24 March 2007;2;4;9;16;37;42;22;R1,483,968;Won
2007;Wednesday;21 March 2007;8;9;33;34;36;46;17;R0;Won
2007;Saturday;17 March 2007;9;22;32;33;37;41;19;R0;Won
2007;Wednesday;14 March 2007;2;7;15;23;39;47;16;R0;Won
2007;Saturday;10 March 2007;11;29;30;34;35;44;48;R0;Won
2007;Wednesday;7 March 2007;12;15;17;18;34;42;41;R0;Won
2007;Saturday;3 March 2007;1;5;7;19;35;49;2;R3,425,505;Won
2007;Wednesday;28 February 2007;11;17;19;27;38;40;22;R1,183,281;Won
2007;Saturday;24 February 2007;15;18;23;28;40;44;39;R0;Won
2007;Wednesday;21 February 2007;1;2;27;33;42;48;11;R1,228,597;Won
2007;Saturday;17 February 2007;17;18;38;41;44;47;6;R1,597,201;Won
2007;Wednesday;14 February 2007;6;8;10;15;18;21;27;R1,051,683;Won
2007;Saturday;10 February 2007;1;16;19;24;30;42;29;R0;Won
2007;Wednesday;7 February 2007;1;3;11;13;22;43;33;R1,083,960;Won
2007;Saturday;3 February 2007;18;20;25;26;32;40;29;R0;Won
2007;Wednesday;31 January 2007;2;6;24;25;30;42;44;R0;Won
2007;Saturday;27 January 2007;4;8;27;30;43;48;46;R0;Won
2007;Wednesday;24 January 2007;3;8;17;25;43;47;35;R1,045,567;Won
2007;Saturday;20 January 2007;1;14;25;29;33;38;5;R0;Won
2007;Wednesday;17 January 2007;9;29;30;32;44;48;2;R1,165,040;Won
2007;Saturday;13 January 2007;9;14;15;25;35;46;2;R1,414,436;Won
2007;Wednesday;10 January 2007;12;20;21;27;32;43;40;R0;Won
2007;Saturday;6 January 2007;8;24;27;37;42;47;31;R1,455,434;Won
2007;Wednesday;3 January 2007;2;19;26;28;32;45;44;R0;Won
2006;Saturday;30 December 2006;7;39;40;41;42;46;36;R0;Won
2006;Wednesday;27 December 2006;7;13;27;28;35;48;10;R0;Won
2006;Saturday;23 December 2006;15;19;26;35;41;47;32;R1,702,330;Won
2006;Wednesday;20 December 2006;1;9;14;16;37;49;20;R0;Won
2006;Saturday;16 December 2006;1;2;19;36;42;44;39;R1,719,752;Won
2006;Wednesday;13 December 2006;1;14;17;35;43;45;47;R0;Won
2006;Saturday;9 December 2006;5;6;22;23;32;37;29;R1,557,045;Won
2006;Wednesday;6 December 2006;17;23;31;35;37;45;13;R0;Won
2006;Saturday;2 December 2006;5;22;31;36;43;48;38;R2,954,108;Won
2006;Wednesday;29 November 2006;20;27;35;40;45;48;7;R1,288,421;Won
2006;Saturday;25 November 2006;8;13;20;23;33;47;19;R1,478,806;Won
2006;Wednesday;22 November 2006;3;4;19;22;39;45;6;R1,152,390;Won
2006;Saturday;18 November 2006;1;5;7;13;18;34;49;R0;Won
2006;Wednesday;15 November 2006;11;26;31;37;41;46;9;R0;Won
2006;Saturday;11 November 2006;5;22;23;33;38;41;35;R2,211,464;Won
2006;Wednesday;8 November 2006;2;4;20;22;30;34;48;R0;Won
2006;Saturday;4 November 2006;8;18;20;32;43;49;42;R2,407,899;Won
2006;Wednesday;1 November 2006;5;21;27;36;38;41;9;R0;Won
2006;Saturday;28 October 2006;13;14;21;27;29;49;3;R1,562,136;Won
2006;Wednesday;25 October 2006;13;23;31;32;40;45;26;R1,116,290;Won
2006;Saturday;21 October 2006;6;19;20;43;47;48;2;R0;Won
2006;Wednesday;18 October 2006;2;10;25;26;31;42;3;R0;Won
2006;Saturday;14 October 2006;5;8;23;40;43;45;47;R0;Won
2006;Wednesday;11 October 2006;3;26;32;35;41;45;16;R0;Won
2006;Saturday;7 October 2006;13;26;33;35;44;48;36;R0;Won
2006;Wednesday;4 October 2006;3;5;9;19;23;39;27;R0;Won
2006;Saturday;30 September 2006;7;13;16;17;32;36;9;R0;Won
2006;Wednesday;27 September 2006;7;15;28;40;44;46;34;R0;Won
2006;Saturday;23 September 2006;2;9;15;26;41;44;22;R1,757,242;Won
2006;Wednesday;20 September 2006;6;8;12;33;35;42;23;R0;Won
2006;Saturday;16 September 2006;5;17;18;21;30;49;42;R0;Won
2006;Wednesday;13 September 2006;8;24;27;29;38;45;34;R0;Won
2006;Saturday;9 September 2006;3;6;12;23;39;42;27;R1,770,295;Won
2006;Wednesday;6 September 2006;1;19;25;29;31;33;38;R0;Won
2006;Saturday;2 September 2006;2;18;27;32;37;49;14;R0;Won
2006;Wednesday;30 August 2006;19;25;26;37;40;49;15;R0;Won
2006;Saturday;26 August 2006;1;3;12;13;20;35;6;R2,604,793;Won
2006;Wednesday;23 August 2006;4;17;21;36;39;44;2;R1,130,779;Won
2006;Saturday;19 August 2006;4;11;15;23;39;48;5;R1,504,815;Won
2006;Wednesday;16 August 2006;3;6;11;29;30;31;43;R1,517,227;Won
2006;Saturday;12 August 2006;2;16;19;26;32;40;29;R1,824,606;Won
2006;Wednesday;9 August 2006;8;15;32;46;48;49;6;R0;Won
2006;Saturday;5 August 2006;8;9;17;29;46;48;23;R0;Won
2006;Wednesday;2 August 2006;5;12;22;34;42;43;9;R1,190,635;Won
2006;Saturday;29 July 2006;1;12;17;18;35;47;13;R0;Won
2006;Wednesday;26 July 2006;21;22;24;37;41;49;12;R0;Won
2006;Saturday;22 July 2006;12;17;31;39;48;49;13;R0;Won
2006;Wednesday;19 July 2006;4;20;22;29;33;36;31;R0;Won
2006;Saturday;15 July 2006;4;19;23;30;31;44;13;R1,465,970;Won
2006;Wednesday;12 July 2006;7;25;29;31;41;47;24;R0;Won
2006;Saturday;8 July 2006;5;11;18;31;33;40;4;R0;Won
2006;Wednesday;5 July 2006;1;8;10;26;38;43;5;R1,196,735;Won
2006;Saturday;1 July 2006;1;14;15;34;41;47;3;R2,768,528;Won
2006;Wednesday;28 June 2006;13;20;22;33;44;49;17;R0;Won
2006;Saturday;24 June 2006;3;15;21;24;40;46;39;R1,911,536;Won
2006;Wednesday;21 June 2006;5;13;21;35;39;46;37;R1,337,122;Won
2006;Saturday;17 June 2006;6;7;13;20;24;45;19;R0;Won
2006;Wednesday;14 June 2006;4;6;8;32;36;46;11;R0;Won
2006;Saturday;10 June 2006;3;7;22;30;32;45;25;R0;Won
2006;Wednesday;7 June 2006;17;19;27;29;36;44;5;R0;Won
2006;Saturday;3 June 2006;2;5;7;10;20;36;41;R1,424,288;Won
2006;Wednesday;31 May 2006;10;20;27;32;40;49;19;R1,275,719;Won
2006;Saturday;27 May 2006;3;11;18;20;25;29;33;R2,503,170;Won
2006;Wednesday;24 May 2006;1;3;9;19;33;36;2;R970,368;Won
2006;Saturday;20 May 2006;4;6;11;14;33;49;15;R1,344,772;Won
2006;Wednesday;17 May 2006;6;19;22;24;41;44;12;R2,000,000;Won
2006;Saturday;13 May 2006;7;19;38;41;42;45;14;R0;Won
2006;Wednesday;10 May 2006;6;12;29;31;43;47;4;R0;Won
2006;Saturday;6 May 2006;9;23;36;42;45;48;30;R1,586,859;Won
2006;Wednesday;3 May 2006;3;6;14;19;37;48;11;R0;Won
2006;Saturday;29 April 2006;2;11;17;29;40;44;16;R2,491,208;Won
2006;Wednesday;26 April 2006;6;8;12;42;44;45;34;R1,172,325;Won
2006;Saturday;22 April 2006;2;4;16;31;33;40;17;R1,436,380;Won
2006;Wednesday;19 April 2006;4;5;10;26;37;49;22;R0;Won
2006;Saturday;15 April 2006;2;8;31;39;42;48;1;R1,382,475;Won
2006;Wednesday;12 April 2006;7;13;22;23;28;36;9;R0;Won
2006;Saturday;8 April 2006;1;4;14;22;29;46;42;R0;Won
2006;Wednesday;5 April 2006;4;5;13;24;43;47;44;R0;Won
2006;Saturday;1 April 2006;2;8;23;43;47;48;19;R0;Won
2006;Wednesday;29 March 2006;10;15;19;21;35;46;9;R1,193,669;Won
2006;Saturday;25 March 2006;16;17;25;29;35;38;4;R0;Won
2006;Wednesday;22 March 2006;8;10;12;17;29;40;21;R0;Won
2006;Saturday;18 March 2006;2;11;15;20;22;48;1;R2,000,000;Won
2006;Wednesday;15 March 2006;1;22;27;31;33;43;10;R1,163,454;Won
2006;Saturday;11 March 2006;7;8;12;14;34;47;35;R0;Won
2006;Wednesday;8 March 2006;11;22;30;40;42;49;44;R2,250,708;Won
2006;Saturday;4 March 2006;4;21;22;25;26;36;23;R2,981,990;Won
2006;Wednesday;1 March 2006;21;24;25;26;32;49;42;R0;Won
2006;Saturday;25 February 2006;1;9;11;23;27;40;14;R1,729,130;Won
2006;Wednesday;22 February 2006;8;17;26;36;37;41;48;R0;Won
2006;Saturday;18 February 2006;12;13;35;46;47;49;28;R0;Won
2006;Wednesday;15 February 2006;11;21;24;30;34;48;28;R0;Won
2006;Saturday;11 February 2006;9;10;28;32;34;46;1;R0;Won
2006;Wednesday;8 February 2006;7;15;17;20;21;42;32;R0;Won
2006;Saturday;4 February 2006;8;11;31;35;40;43;44;R1,578,572;Won
2006;Wednesday;1 February 2006;5;8;27;33;34;37;22;R0;Won
2006;Saturday;28 January 2006;4;10;16;24;29;43;46;R2,282,058;Won
2006;Wednesday;25 January 2006;18;21;30;37;40;45;13;R0;Won
2006;Saturday;21 January 2006;13;23;24;31;32;48;11;R0;Won
2006;Wednesday;18 January 2006;15;19;34;35;38;40;45;R0;Won
2006;Saturday;14 January 2006;2;5;6;25;44;47;31;R1,413,927;Won
2006;Wednesday;11 January 2006;16;17;25;34;36;45;29;R1,111,354;Won
2006;Saturday;7 January 2006;22;25;43;44;46;47;30;R0;Won
2006;Wednesday;4 January 2006;8;13;29;39;43;45;35;R0;Won
2005;Saturday;31 December 2005;8;14;27;30;40;48;45;R0;Won
2005;Wednesday;28 December 2005;9;22;26;28;35;39;23;R0;Won
2005;Saturday;24 December 2005;1;7;10;29;38;47;2;R0;Won
2005;Wednesday;21 December 2005;11;15;17;21;24;28;3;R0;Won
2005;Saturday;17 December 2005;15;30;31;32;41;42;2;R1,763,895;Won
2005;Wednesday;14 December 2005;5;13;21;30;43;48;19;R1,128,453;Won
2005;Saturday;10 December 2005;20;24;31;33;38;44;22;R1,498,466;Won
2005;Wednesday;7 December 2005;3;13;22;28;41;46;5;R0;Won
2005;Saturday;3 December 2005;15;16;17;18;29;46;40;R2,505,407;Won
2005;Wednesday;30 November 2005;4;8;13;28;29;37;12;R0;Won
2005;Saturday;26 November 2005;4;7;14;23;42;49;9;R1,438,552;Won
2005;Wednesday;23 November 2005;2;4;11;16;21;29;6;R0;Won
2005;Saturday;19 November 2005;4;9;17;18;30;47;34;R0;Won
2005;Wednesday;16 November 2005;20;26;31;32;37;49;22;R1,996,939;Won
2005;Saturday;12 November 2005;12;19;33;40;41;46;26;R0;Won
2005;Wednesday;9 November 2005;10;14;18;21;31;44;32;R1,735,708;Won
2005;Saturday;5 November 2005;1;24;28;46;47;49;3;R0;Won
2005;Wednesday;2 November 2005;14;15;17;26;30;41;2;R0;Won
2005;Saturday;29 October 2005;2;16;29;31;32;44;18;R0;Won
2005;Wednesday;26 October 2005;5;14;15;19;22;27;46;R1,132,492;Won
2005;Saturday;22 October 2005;8;24;25;26;29;48;21;R0;Won
2005;Wednesday;19 October 2005;9;13;27;31;36;44;41;R1,306,177;Won
2005;Saturday;15 October 2005;11;12;13;17;24;41;35;R2,382,558;Won
2005;Wednesday;12 October 2005;1;11;15;28;41;47;5;R0;Won
2005;Saturday;8 October 2005;9;21;30;33;38;44;45;R0;Won
2005;Wednesday;5 October 2005;8;12;29;37;43;47;30;R1,606,732;Won
2005;Saturday;1 October 2005;5;7;12;32;40;44;35;R2,154,479;Won
2005;Wednesday;28 September 2005;18;24;29;32;44;45;28;R0;Won
2005;Saturday;24 September 2005;1;4;20;24;28;40;5;R1,525,349;Won
2005;Wednesday;21 September 2005;2;12;21;22;34;43;7;R0;Won
2005;Saturday;17 September 2005;5;11;22;30;35;39;17;R0;Won
2005;Wednesday;14 September 2005;1;5;12;13;39;47;44;R1,011,673;Won
2005;Saturday;10 September 2005;3;8;14;38;43;44;30;R0;Won
2005;Wednesday;7 September 2005;2;4;11;16;26;48;49;R1,069,968;Won
2005;Saturday;3 September 2005;14;21;29;34;36;48;41;R2,451,600;Won
2005;Wednesday;31 August 2005;2;7;12;20;21;49;24;R0;Won
2005;Saturday;27 August 2005;2;5;17;37;44;47;21;R0;Won
2005;Wednesday;24 August 2005;2;13;31;32;39;46;36;R1,052,594;Won
2005;Saturday;20 August 2005;1;20;29;30;33;42;12;R0;Won
2005;Wednesday;17 August 2005;1;8;9;11;42;47;36;R0;Won
2005;Saturday;13 August 2005;11;29;31;36;39;49;1;R0;Won
2005;Wednesday;10 August 2005;1;6;16;31;42;49;17;R1,131,284;Won
2005;Saturday;6 August 2005;6;11;17;22;44;45;36;R0;Won
2005;Wednesday;3 August 2005;1;25;35;42;43;47;34;R0;Won
2005;Saturday;30 July 2005;3;5;30;31;35;47;46;R2,564,714;Won
2005;Wednesday;27 July 2005;4;9;20;29;34;42;21;R0;Won
2005;Saturday;23 July 2005;9;18;19;21;22;39;41;R0;Won
